Batch,Timestamp,Stage,Time (s)
0,2025-05-09 17:27:37,pose_head,0.0004
0,2025-05-09 17:27:37,pose_head,0.0004
0,2025-05-09 17:27:37,process_smpl,0.0020
0,2025-05-09 17:27:37,pose_head,0.0043
0,2025-05-09 17:27:37,forward_total,0.0748
0,2025-05-09 17:27:37,get_scale_map,0.0042
0,2025-05-09 17:27:37,forward_encoder,0.0321
0,2025-05-09 17:27:37,decoder_forward,0.0356
0,2025-05-09 17:27:37,pose_head,0.0004
0,2025-05-09 17:27:37,pose_head,0.0004
0,2025-05-09 17:27:37,pose_head,0.0004
0,2025-05-09 17:27:37,pose_head,0.0004
0,2025-05-09 17:27:37,pose_head,0.0004
0,2025-05-09 17:27:37,process_smpl,0.0021
0,2025-05-09 17:27:37,pose_head,0.0043
0,2025-05-09 17:27:37,forward_total,0.0759
0,2025-05-09 17:27:37,get_scale_map,0.0022
0,2025-05-09 17:27:37,forward_encoder,0.0320
0,2025-05-09 17:27:37,decoder_forward,0.0351
0,2025-05-09 17:27:37,pose_head,0.0004
0,2025-05-09 17:27:37,pose_head,0.0004
0,2025-05-09 17:27:37,pose_head,0.0004
0,2025-05-09 17:27:37,pose_head,0.0004
0,2025-05-09 17:27:37,pose_head,0.0004
0,2025-05-09 17:27:37,process_smpl,0.0020
0,2025-05-09 17:27:37,pose_head,0.0043
0,2025-05-09 17:27:37,forward_total,0.0753
0,2025-05-09 17:27:37,get_scale_map,0.0036
0,2025-05-09 17:27:37,forward_encoder,0.0320
0,2025-05-09 17:27:37,decoder_forward,0.0349
0,2025-05-09 17:27:37,pose_head,0.0004
0,2025-05-09 17:27:37,pose_head,0.0004
0,2025-05-09 17:27:37,pose_head,0.0004
0,2025-05-09 17:27:37,pose_head,0.0004
0,2025-05-09 17:27:37,pose_head,0.0004
0,2025-05-09 17:27:37,process_smpl,0.0020
0,2025-05-09 17:27:37,pose_head,0.0043
0,2025-05-09 17:27:37,forward_total,0.0752
0,2025-05-09 17:27:37,get_scale_map,0.0035
0,2025-05-09 17:27:37,forward_encoder,0.0319
0,2025-05-09 17:27:37,decoder_forward,0.0346
0,2025-05-09 17:27:37,pose_head,0.0004
0,2025-05-09 17:27:37,pose_head,0.0004
0,2025-05-09 17:27:37,pose_head,0.0004
0,2025-05-09 17:27:37,pose_head,0.0004
0,2025-05-09 17:27:37,pose_head,0.0004
0,2025-05-09 17:27:37,process_smpl,0.0021
0,2025-05-09 17:27:37,pose_head,0.0043
0,2025-05-09 17:27:37,forward_total,0.0747
0,2025-05-09 17:27:37,get_scale_map,0.0020
0,2025-05-09 17:27:37,forward_encoder,0.0321
0,2025-05-09 17:27:37,decoder_forward,0.0354
0,2025-05-09 17:27:37,pose_head,0.0004
0,2025-05-09 17:27:37,pose_head,0.0004
0,2025-05-09 17:27:37,pose_head,0.0004
0,2025-05-09 17:27:37,pose_head,0.0004
0,2025-05-09 17:27:37,pose_head,0.0004
0,2025-05-09 17:27:37,process_smpl,0.0020
0,2025-05-09 17:27:37,pose_head,0.0043
0,2025-05-09 17:27:37,forward_total,0.0761
0,2025-05-09 17:27:38,get_scale_map,0.0023
0,2025-05-09 17:27:38,forward_encoder,0.0321
0,2025-05-09 17:27:38,decoder_forward,0.0352
0,2025-05-09 17:27:38,pose_head,0.0004
0,2025-05-09 17:27:38,pose_head,0.0005
0,2025-05-09 17:27:38,pose_head,0.0004
0,2025-05-09 17:27:38,pose_head,0.0004
0,2025-05-09 17:27:38,pose_head,0.0004
0,2025-05-09 17:27:38,process_smpl,0.0027
0,2025-05-09 17:27:38,pose_head,0.0050
0,2025-05-09 17:27:38,forward_total,0.0773
0,2025-05-09 17:27:38,get_scale_map,0.0022
0,2025-05-09 17:27:38,forward_encoder,0.0321
0,2025-05-09 17:27:38,decoder_forward,0.0342
0,2025-05-09 17:27:38,pose_head,0.0004
0,2025-05-09 17:27:38,pose_head,0.0004
0,2025-05-09 17:27:38,pose_head,0.0004
0,2025-05-09 17:27:38,pose_head,0.0004
0,2025-05-09 17:27:38,pose_head,0.0004
0,2025-05-09 17:27:38,process_smpl,0.0021
0,2025-05-09 17:27:38,pose_head,0.0044
0,2025-05-09 17:27:38,forward_total,0.0749
0,2025-05-09 17:27:38,get_scale_map,0.0054
0,2025-05-09 17:27:38,forward_encoder,0.0315
0,2025-05-09 17:27:38,decoder_forward,0.0362
0,2025-05-09 17:27:38,pose_head,0.0004
0,2025-05-09 17:27:38,pose_head,0.0006
0,2025-05-09 17:27:38,pose_head,0.0004
0,2025-05-09 17:27:38,pose_head,0.0004
0,2025-05-09 17:27:38,pose_head,0.0004
0,2025-05-09 17:27:38,process_smpl,0.0022
0,2025-05-09 17:27:38,pose_head,0.0046
0,2025-05-09 17:27:38,forward_total,0.0767
0,2025-05-09 17:27:38,get_scale_map,0.0020
0,2025-05-09 17:27:38,forward_encoder,0.0318
0,2025-05-09 17:27:38,decoder_forward,0.0351
0,2025-05-09 17:27:38,pose_head,0.0004
0,2025-05-09 17:27:38,pose_head,0.0004
0,2025-05-09 17:27:38,pose_head,0.0004
0,2025-05-09 17:27:38,pose_head,0.0004
0,2025-05-09 17:27:38,pose_head,0.0004
0,2025-05-09 17:27:38,process_smpl,0.0020
0,2025-05-09 17:27:38,pose_head,0.0044
0,2025-05-09 17:27:38,forward_total,0.0749
0,2025-05-09 17:27:38,get_scale_map,0.0020
0,2025-05-09 17:27:38,forward_encoder,0.0318
0,2025-05-09 17:27:38,decoder_forward,0.0361
0,2025-05-09 17:27:38,pose_head,0.0004
0,2025-05-09 17:27:38,pose_head,0.0004
0,2025-05-09 17:27:38,pose_head,0.0004
0,2025-05-09 17:27:38,pose_head,0.0004
0,2025-05-09 17:27:38,pose_head,0.0004
0,2025-05-09 17:27:38,process_smpl,0.0021
0,2025-05-09 17:27:38,pose_head,0.0043
0,2025-05-09 17:27:38,forward_total,0.0756
0,2025-05-09 17:27:38,get_scale_map,0.0020
0,2025-05-09 17:27:38,forward_encoder,0.0316
0,2025-05-09 17:27:38,decoder_forward,0.0361
0,2025-05-09 17:27:38,pose_head,0.0004
0,2025-05-09 17:27:38,pose_head,0.0004
0,2025-05-09 17:27:38,pose_head,0.0004
0,2025-05-09 17:27:38,pose_head,0.0004
0,2025-05-09 17:27:38,pose_head,0.0004
0,2025-05-09 17:27:38,process_smpl,0.0020
0,2025-05-09 17:27:38,pose_head,0.0042
0,2025-05-09 17:27:38,forward_total,0.0753
0,2025-05-09 17:27:38,get_scale_map,0.0020
0,2025-05-09 17:27:38,forward_encoder,0.0316
0,2025-05-09 17:27:38,decoder_forward,0.0362
0,2025-05-09 17:27:38,pose_head,0.0004
0,2025-05-09 17:27:38,pose_head,0.0004
0,2025-05-09 17:27:38,pose_head,0.0004
0,2025-05-09 17:27:38,pose_head,0.0004
0,2025-05-09 17:27:38,pose_head,0.0004
0,2025-05-09 17:27:38,process_smpl,0.0020
0,2025-05-09 17:27:38,pose_head,0.0042
0,2025-05-09 17:27:38,forward_total,0.0754
0,2025-05-09 17:27:38,get_scale_map,0.0020
0,2025-05-09 17:27:38,forward_encoder,0.0307
0,2025-05-09 17:27:38,decoder_forward,0.0353
0,2025-05-09 17:27:38,pose_head,0.0003
0,2025-05-09 17:27:38,pose_head,0.0004
0,2025-05-09 17:27:38,pose_head,0.0004
0,2025-05-09 17:27:38,pose_head,0.0004
0,2025-05-09 17:27:38,pose_head,0.0003
0,2025-05-09 17:27:38,process_smpl,0.0017
0,2025-05-09 17:27:38,pose_head,0.0036
0,2025-05-09 17:27:38,forward_total,0.0725
0,2025-05-09 17:27:38,get_scale_map,0.0017
0,2025-05-09 17:27:38,forward_encoder,0.0311
0,2025-05-09 17:27:39,decoder_forward,0.0329
0,2025-05-09 17:27:39,pose_head,0.0003
0,2025-05-09 17:27:39,pose_head,0.0003
0,2025-05-09 17:27:39,pose_head,0.0003
0,2025-05-09 17:27:39,pose_head,0.0003
0,2025-05-09 17:27:39,pose_head,0.0003
0,2025-05-09 17:27:39,process_smpl,0.0016
0,2025-05-09 17:27:39,pose_head,0.0034
0,2025-05-09 17:27:39,forward_total,0.0702
0,2025-05-09 17:27:39,get_scale_map,0.0016
0,2025-05-09 17:27:39,forward_encoder,0.0304
0,2025-05-09 17:27:39,decoder_forward,0.0344
0,2025-05-09 17:27:39,pose_head,0.0003
0,2025-05-09 17:27:39,pose_head,0.0003
0,2025-05-09 17:27:39,pose_head,0.0003
0,2025-05-09 17:27:39,pose_head,0.0003
0,2025-05-09 17:27:39,pose_head,0.0003
0,2025-05-09 17:27:39,process_smpl,0.0018
0,2025-05-09 17:27:39,pose_head,0.0036
0,2025-05-09 17:27:39,forward_total,0.0710
0,2025-05-09 17:27:39,get_scale_map,0.0016
0,2025-05-09 17:27:39,forward_encoder,0.0309
0,2025-05-09 17:27:39,decoder_forward,0.0341
0,2025-05-09 17:27:39,pose_head,0.0003
0,2025-05-09 17:27:39,pose_head,0.0003
0,2025-05-09 17:27:39,pose_head,0.0003
0,2025-05-09 17:27:39,pose_head,0.0003
0,2025-05-09 17:27:39,pose_head,0.0003
0,2025-05-09 17:27:39,process_smpl,0.0017
0,2025-05-09 17:27:39,pose_head,0.0035
0,2025-05-09 17:27:39,forward_total,0.0712
0,2025-05-09 17:27:39,get_scale_map,0.0019
0,2025-05-09 17:27:39,forward_encoder,0.0319
0,2025-05-09 17:27:39,decoder_forward,0.0355
0,2025-05-09 17:27:39,pose_head,0.0004
0,2025-05-09 17:27:39,pose_head,0.0004
0,2025-05-09 17:27:39,pose_head,0.0004
0,2025-05-09 17:27:39,pose_head,0.0004
0,2025-05-09 17:27:39,pose_head,0.0004
0,2025-05-09 17:27:39,process_smpl,0.0020
0,2025-05-09 17:27:39,pose_head,0.0042
0,2025-05-09 17:27:39,forward_total,0.0751
0,2025-05-09 17:27:39,get_scale_map,0.0023
0,2025-05-09 17:27:39,forward_encoder,0.0318
0,2025-05-09 17:27:39,decoder_forward,0.0355
0,2025-05-09 17:27:39,pose_head,0.0004
0,2025-05-09 17:27:39,pose_head,0.0004
0,2025-05-09 17:27:39,pose_head,0.0004
0,2025-05-09 17:27:39,pose_head,0.0004
0,2025-05-09 17:27:39,pose_head,0.0004
0,2025-05-09 17:27:39,process_smpl,0.0020
0,2025-05-09 17:27:39,pose_head,0.0043
0,2025-05-09 17:27:39,forward_total,0.0754
0,2025-05-09 17:27:39,get_scale_map,0.0022
0,2025-05-09 17:27:39,forward_encoder,0.0318
0,2025-05-09 17:27:39,decoder_forward,0.0345
0,2025-05-09 17:27:39,pose_head,0.0004
0,2025-05-09 17:27:39,pose_head,0.0004
0,2025-05-09 17:27:39,pose_head,0.0004
0,2025-05-09 17:27:39,pose_head,0.0004
0,2025-05-09 17:27:39,pose_head,0.0004
0,2025-05-09 17:27:39,process_smpl,0.0020
0,2025-05-09 17:27:39,pose_head,0.0043
0,2025-05-09 17:27:39,forward_total,0.0744
0,2025-05-09 17:27:39,get_scale_map,0.0021
0,2025-05-09 17:27:39,forward_encoder,0.0320
0,2025-05-09 17:27:39,decoder_forward,0.0363
0,2025-05-09 17:27:39,pose_head,0.0004
0,2025-05-09 17:27:39,pose_head,0.0004
0,2025-05-09 17:27:39,pose_head,0.0004
0,2025-05-09 17:27:39,pose_head,0.0004
0,2025-05-09 17:27:39,pose_head,0.0004
0,2025-05-09 17:27:39,process_smpl,0.0020
0,2025-05-09 17:27:39,pose_head,0.0043
0,2025-05-09 17:27:39,forward_total,0.0764
0,2025-05-09 17:27:39,get_scale_map,0.0023
0,2025-05-09 17:27:39,forward_encoder,0.0316
0,2025-05-09 17:27:39,decoder_forward,0.0351
0,2025-05-09 17:27:39,pose_head,0.0004
0,2025-05-09 17:27:39,pose_head,0.0004
0,2025-05-09 17:27:39,pose_head,0.0004
0,2025-05-09 17:27:39,pose_head,0.0004
0,2025-05-09 17:27:39,pose_head,0.0004
0,2025-05-09 17:27:39,process_smpl,0.0021
0,2025-05-09 17:27:39,pose_head,0.0043
0,2025-05-09 17:27:39,forward_total,0.0748
0,2025-05-09 17:27:39,get_scale_map,0.0021
0,2025-05-09 17:27:39,forward_encoder,0.0323
0,2025-05-09 17:27:39,decoder_forward,0.0362
0,2025-05-09 17:27:39,pose_head,0.0004
0,2025-05-09 17:27:39,pose_head,0.0004
0,2025-05-09 17:27:39,pose_head,0.0004
0,2025-05-09 17:27:39,pose_head,0.0004
0,2025-05-09 17:27:39,pose_head,0.0004
0,2025-05-09 17:27:39,process_smpl,0.0020
0,2025-05-09 17:27:39,pose_head,0.0043
0,2025-05-09 17:27:39,forward_total,0.0765
0,2025-05-09 17:27:40,get_scale_map,0.0020
0,2025-05-09 17:27:40,forward_encoder,0.0316
0,2025-05-09 17:27:40,decoder_forward,0.0355
0,2025-05-09 17:27:40,pose_head,0.0004
0,2025-05-09 17:27:40,pose_head,0.0004
0,2025-05-09 17:27:40,pose_head,0.0004
0,2025-05-09 17:27:40,pose_head,0.0004
0,2025-05-09 17:27:40,pose_head,0.0004
0,2025-05-09 17:27:40,process_smpl,0.0021
0,2025-05-09 17:27:40,pose_head,0.0043
0,2025-05-09 17:27:40,forward_total,0.0753
0,2025-05-09 17:27:40,get_scale_map,0.0029
0,2025-05-09 17:27:40,forward_encoder,0.0318
0,2025-05-09 17:27:40,decoder_forward,0.0360
0,2025-05-09 17:27:40,pose_head,0.0004
0,2025-05-09 17:27:40,pose_head,0.0004
0,2025-05-09 17:27:40,pose_head,0.0004
0,2025-05-09 17:27:40,pose_head,0.0004
0,2025-05-09 17:27:40,pose_head,0.0004
0,2025-05-09 17:27:40,process_smpl,0.0020
0,2025-05-09 17:27:40,pose_head,0.0043
0,2025-05-09 17:27:40,forward_total,0.0759
0,2025-05-09 17:27:40,get_scale_map,0.0024
0,2025-05-09 17:27:40,forward_encoder,0.0317
0,2025-05-09 17:27:40,decoder_forward,0.0357
0,2025-05-09 17:27:40,pose_head,0.0004
0,2025-05-09 17:27:40,pose_head,0.0004
0,2025-05-09 17:27:40,pose_head,0.0004
0,2025-05-09 17:27:40,pose_head,0.0004
0,2025-05-09 17:27:40,pose_head,0.0004
0,2025-05-09 17:27:40,process_smpl,0.0021
0,2025-05-09 17:27:40,pose_head,0.0043
0,2025-05-09 17:27:40,forward_total,0.0755
0,2025-05-09 17:27:40,get_scale_map,0.0024
0,2025-05-09 17:27:40,forward_encoder,0.0317
0,2025-05-09 17:27:40,decoder_forward,0.0342
0,2025-05-09 17:27:40,pose_head,0.0005
0,2025-05-09 17:27:40,pose_head,0.0006
0,2025-05-09 17:27:40,pose_head,0.0006
0,2025-05-09 17:27:40,pose_head,0.0005
0,2025-05-09 17:27:40,pose_head,0.0004
0,2025-05-09 17:27:40,process_smpl,0.0021
0,2025-05-09 17:27:40,pose_head,0.0047
0,2025-05-09 17:27:40,forward_total,0.0748
0,2025-05-09 17:27:40,get_scale_map,0.0018
0,2025-05-09 17:27:40,forward_encoder,0.0315
0,2025-05-09 17:27:40,decoder_forward,0.0330
0,2025-05-09 17:27:40,pose_head,0.0003
0,2025-05-09 17:27:40,pose_head,0.0004
0,2025-05-09 17:27:40,pose_head,0.0003
0,2025-05-09 17:27:40,pose_head,0.0004
0,2025-05-09 17:27:40,pose_head,0.0003
0,2025-05-09 17:27:40,process_smpl,0.0018
0,2025-05-09 17:27:40,pose_head,0.0037
0,2025-05-09 17:27:40,forward_total,0.0722
0,2025-05-09 17:27:40,get_scale_map,0.0017
0,2025-05-09 17:27:40,forward_encoder,0.0310
0,2025-05-09 17:27:40,decoder_forward,0.0346
0,2025-05-09 17:27:40,pose_head,0.0004
0,2025-05-09 17:27:40,pose_head,0.0005
0,2025-05-09 17:27:40,pose_head,0.0005
0,2025-05-09 17:27:40,pose_head,0.0005
0,2025-05-09 17:27:40,pose_head,0.0005
0,2025-05-09 17:27:40,process_smpl,0.0028
0,2025-05-09 17:27:40,pose_head,0.0054
0,2025-05-09 17:27:40,forward_total,0.0756
0,2025-05-09 17:27:40,get_scale_map,0.0016
0,2025-05-09 17:27:40,forward_encoder,0.0305
0,2025-05-09 17:27:40,decoder_forward,0.0350
0,2025-05-09 17:27:40,pose_head,0.0003
0,2025-05-09 17:27:40,pose_head,0.0003
0,2025-05-09 17:27:40,pose_head,0.0004
0,2025-05-09 17:27:40,pose_head,0.0003
0,2025-05-09 17:27:40,pose_head,0.0003
0,2025-05-09 17:27:40,process_smpl,0.0017
0,2025-05-09 17:27:40,pose_head,0.0034
0,2025-05-09 17:27:40,forward_total,0.0718
0,2025-05-09 17:27:40,get_scale_map,0.0016
0,2025-05-09 17:27:40,forward_encoder,0.0306
0,2025-05-09 17:27:40,decoder_forward,0.0337
0,2025-05-09 17:27:40,pose_head,0.0003
0,2025-05-09 17:27:40,pose_head,0.0003
0,2025-05-09 17:27:40,pose_head,0.0003
0,2025-05-09 17:27:40,pose_head,0.0003
0,2025-05-09 17:27:40,pose_head,0.0003
0,2025-05-09 17:27:40,process_smpl,0.0018
0,2025-05-09 17:27:40,pose_head,0.0036
0,2025-05-09 17:27:40,forward_total,0.0707
0,2025-05-09 17:27:40,get_scale_map,0.0016
0,2025-05-09 17:27:40,forward_encoder,0.0308
0,2025-05-09 17:27:41,decoder_forward,0.0353
0,2025-05-09 17:27:41,pose_head,0.0003
0,2025-05-09 17:27:41,pose_head,0.0003
0,2025-05-09 17:27:41,pose_head,0.0003
0,2025-05-09 17:27:41,pose_head,0.0003
0,2025-05-09 17:27:41,pose_head,0.0003
0,2025-05-09 17:27:41,process_smpl,0.0018
0,2025-05-09 17:27:41,pose_head,0.0035
0,2025-05-09 17:27:41,forward_total,0.0726
0,2025-05-09 17:27:41,get_scale_map,0.0017
0,2025-05-09 17:27:41,forward_encoder,0.0308
0,2025-05-09 17:27:41,decoder_forward,0.0338
0,2025-05-09 17:27:41,pose_head,0.0003
0,2025-05-09 17:27:41,pose_head,0.0003
0,2025-05-09 17:27:41,pose_head,0.0003
0,2025-05-09 17:27:41,pose_head,0.0003
0,2025-05-09 17:27:41,pose_head,0.0003
0,2025-05-09 17:27:41,process_smpl,0.0016
0,2025-05-09 17:27:41,pose_head,0.0033
0,2025-05-09 17:27:41,forward_total,0.0706
0,2025-05-09 17:27:41,get_scale_map,0.0017
0,2025-05-09 17:27:41,forward_encoder,0.0305
0,2025-05-09 17:27:41,decoder_forward,0.0340
0,2025-05-09 17:27:41,pose_head,0.0003
0,2025-05-09 17:27:41,pose_head,0.0003
0,2025-05-09 17:27:41,pose_head,0.0003
0,2025-05-09 17:27:41,pose_head,0.0003
0,2025-05-09 17:27:41,pose_head,0.0003
0,2025-05-09 17:27:41,process_smpl,0.0018
0,2025-05-09 17:27:41,pose_head,0.0036
0,2025-05-09 17:27:41,forward_total,0.0709
0,2025-05-09 17:27:41,get_scale_map,0.0017
0,2025-05-09 17:27:41,forward_encoder,0.0314
0,2025-05-09 17:27:41,decoder_forward,0.0344
0,2025-05-09 17:27:41,pose_head,0.0003
0,2025-05-09 17:27:41,pose_head,0.0004
0,2025-05-09 17:27:41,pose_head,0.0004
0,2025-05-09 17:27:41,pose_head,0.0004
0,2025-05-09 17:27:41,pose_head,0.0004
0,2025-05-09 17:27:41,process_smpl,0.0018
0,2025-05-09 17:27:41,pose_head,0.0036
0,2025-05-09 17:27:41,forward_total,0.0726
0,2025-05-09 17:27:41,get_scale_map,0.0029
0,2025-05-09 17:27:41,forward_encoder,0.0320
0,2025-05-09 17:27:41,decoder_forward,0.0358
0,2025-05-09 17:27:41,pose_head,0.0004
0,2025-05-09 17:27:41,pose_head,0.0004
0,2025-05-09 17:27:41,pose_head,0.0004
0,2025-05-09 17:27:41,pose_head,0.0004
0,2025-05-09 17:27:41,pose_head,0.0004
0,2025-05-09 17:27:41,process_smpl,0.0020
0,2025-05-09 17:27:41,pose_head,0.0043
0,2025-05-09 17:27:41,forward_total,0.0754
0,2025-05-09 17:27:41,get_scale_map,0.0023
0,2025-05-09 17:27:41,forward_encoder,0.0318
0,2025-05-09 17:27:41,decoder_forward,0.0353
0,2025-05-09 17:27:41,pose_head,0.0004
0,2025-05-09 17:27:41,pose_head,0.0004
0,2025-05-09 17:27:41,pose_head,0.0004
0,2025-05-09 17:27:41,pose_head,0.0004
0,2025-05-09 17:27:41,pose_head,0.0004
0,2025-05-09 17:27:41,process_smpl,0.0020
0,2025-05-09 17:27:41,pose_head,0.0044
0,2025-05-09 17:27:41,forward_total,0.0750
0,2025-05-09 17:27:41,get_scale_map,0.0020
0,2025-05-09 17:27:41,forward_encoder,0.0319
0,2025-05-09 17:27:41,decoder_forward,0.0353
0,2025-05-09 17:27:41,pose_head,0.0004
0,2025-05-09 17:27:41,pose_head,0.0004
0,2025-05-09 17:27:41,pose_head,0.0004
0,2025-05-09 17:27:41,pose_head,0.0004
0,2025-05-09 17:27:41,pose_head,0.0004
0,2025-05-09 17:27:41,process_smpl,0.0020
0,2025-05-09 17:27:41,pose_head,0.0043
0,2025-05-09 17:27:41,forward_total,0.0755
0,2025-05-09 17:27:41,get_scale_map,0.0021
0,2025-05-09 17:27:41,forward_encoder,0.0316
0,2025-05-09 17:27:41,decoder_forward,0.0357
0,2025-05-09 17:27:41,pose_head,0.0004
0,2025-05-09 17:27:41,pose_head,0.0004
0,2025-05-09 17:27:41,pose_head,0.0004
0,2025-05-09 17:27:41,pose_head,0.0004
0,2025-05-09 17:27:41,pose_head,0.0004
0,2025-05-09 17:27:41,process_smpl,0.0022
0,2025-05-09 17:27:41,pose_head,0.0044
0,2025-05-09 17:27:41,forward_total,0.0755
0,2025-05-09 17:27:41,get_scale_map,0.0042
0,2025-05-09 17:27:41,forward_encoder,0.0317
0,2025-05-09 17:27:41,decoder_forward,0.0357
0,2025-05-09 17:27:41,pose_head,0.0004
0,2025-05-09 17:27:41,pose_head,0.0004
0,2025-05-09 17:27:41,pose_head,0.0004
0,2025-05-09 17:27:41,pose_head,0.0004
0,2025-05-09 17:27:41,pose_head,0.0004
0,2025-05-09 17:27:41,process_smpl,0.0020
0,2025-05-09 17:27:41,pose_head,0.0042
0,2025-05-09 17:27:41,forward_total,0.0756
0,2025-05-09 17:27:41,get_scale_map,0.0020
0,2025-05-09 17:27:42,forward_encoder,0.0342
0,2025-05-09 17:27:42,decoder_forward,0.0354
0,2025-05-09 17:27:42,pose_head,0.0004
0,2025-05-09 17:27:42,pose_head,0.0004
0,2025-05-09 17:27:42,pose_head,0.0004
0,2025-05-09 17:27:42,pose_head,0.0004
0,2025-05-09 17:27:42,pose_head,0.0004
0,2025-05-09 17:27:42,process_smpl,0.0021
0,2025-05-09 17:27:42,pose_head,0.0044
0,2025-05-09 17:27:42,forward_total,0.0777
0,2025-05-09 17:27:42,get_scale_map,0.0022
0,2025-05-09 17:27:42,forward_encoder,0.0318
0,2025-05-09 17:27:42,decoder_forward,0.0353
0,2025-05-09 17:27:42,pose_head,0.0004
0,2025-05-09 17:27:42,pose_head,0.0004
0,2025-05-09 17:27:42,pose_head,0.0004
0,2025-05-09 17:27:42,pose_head,0.0004
0,2025-05-09 17:27:42,pose_head,0.0004
0,2025-05-09 17:27:42,process_smpl,0.0021
0,2025-05-09 17:27:42,pose_head,0.0043
0,2025-05-09 17:27:42,forward_total,0.0753
0,2025-05-09 17:27:42,get_scale_map,0.0025
0,2025-05-09 17:27:42,forward_encoder,0.0322
0,2025-05-09 17:27:42,decoder_forward,0.0354
0,2025-05-09 17:27:42,pose_head,0.0004
0,2025-05-09 17:27:42,pose_head,0.0004
0,2025-05-09 17:27:42,pose_head,0.0004
0,2025-05-09 17:27:42,pose_head,0.0004
0,2025-05-09 17:27:42,pose_head,0.0004
0,2025-05-09 17:27:42,process_smpl,0.0020
0,2025-05-09 17:27:42,pose_head,0.0043
0,2025-05-09 17:27:42,forward_total,0.0759
0,2025-05-09 17:27:42,get_scale_map,0.0020
0,2025-05-09 17:27:42,forward_encoder,0.0320
0,2025-05-09 17:27:42,decoder_forward,0.0340
0,2025-05-09 17:27:42,pose_head,0.0004
0,2025-05-09 17:27:42,pose_head,0.0004
0,2025-05-09 17:27:42,pose_head,0.0004
0,2025-05-09 17:27:42,pose_head,0.0004
0,2025-05-09 17:27:42,pose_head,0.0004
0,2025-05-09 17:27:42,process_smpl,0.0020
0,2025-05-09 17:27:42,pose_head,0.0043
0,2025-05-09 17:27:42,forward_total,0.0742
0,2025-05-09 17:27:42,get_scale_map,0.0022
0,2025-05-09 17:27:42,forward_encoder,0.0317
0,2025-05-09 17:27:42,decoder_forward,0.0345
0,2025-05-09 17:27:42,pose_head,0.0004
0,2025-05-09 17:27:42,pose_head,0.0004
0,2025-05-09 17:27:42,pose_head,0.0004
0,2025-05-09 17:27:42,pose_head,0.0004
0,2025-05-09 17:27:42,pose_head,0.0004
0,2025-05-09 17:27:42,process_smpl,0.0021
0,2025-05-09 17:27:42,pose_head,0.0045
0,2025-05-09 17:27:42,forward_total,0.0747
0,2025-05-09 17:27:42,get_scale_map,0.0029
0,2025-05-09 17:27:42,forward_encoder,0.0320
0,2025-05-09 17:27:42,decoder_forward,0.0342
0,2025-05-09 17:27:42,pose_head,0.0004
0,2025-05-09 17:27:42,pose_head,0.0004
0,2025-05-09 17:27:42,pose_head,0.0004
0,2025-05-09 17:27:42,pose_head,0.0004
0,2025-05-09 17:27:42,pose_head,0.0004
0,2025-05-09 17:27:42,process_smpl,0.0021
0,2025-05-09 17:27:42,pose_head,0.0044
0,2025-05-09 17:27:42,forward_total,0.0747
0,2025-05-09 17:27:42,get_scale_map,0.0021
0,2025-05-09 17:27:42,forward_encoder,0.0307
0,2025-05-09 17:27:42,decoder_forward,0.0341
0,2025-05-09 17:27:42,pose_head,0.0005
0,2025-05-09 17:27:42,pose_head,0.0005
0,2025-05-09 17:27:42,pose_head,0.0005
0,2025-05-09 17:27:42,pose_head,0.0005
0,2025-05-09 17:27:42,pose_head,0.0005
0,2025-05-09 17:27:42,process_smpl,0.0023
0,2025-05-09 17:27:42,pose_head,0.0049
0,2025-05-09 17:27:42,forward_total,0.0742
0,2025-05-09 17:27:42,get_scale_map,0.0017
0,2025-05-09 17:27:42,forward_encoder,0.0310
0,2025-05-09 17:27:42,decoder_forward,0.0336
0,2025-05-09 17:27:42,pose_head,0.0004
0,2025-05-09 17:27:42,pose_head,0.0004
0,2025-05-09 17:27:42,pose_head,0.0004
0,2025-05-09 17:27:42,pose_head,0.0004
0,2025-05-09 17:27:42,pose_head,0.0004
0,2025-05-09 17:27:42,process_smpl,0.0019
0,2025-05-09 17:27:42,pose_head,0.0038
0,2025-05-09 17:27:42,forward_total,0.0725
0,2025-05-09 17:27:42,get_scale_map,0.0017
0,2025-05-09 17:27:42,forward_encoder,0.0321
0,2025-05-09 17:27:43,decoder_forward,0.0349
0,2025-05-09 17:27:43,pose_head,0.0003
0,2025-05-09 17:27:43,pose_head,0.0003
0,2025-05-09 17:27:43,pose_head,0.0003
0,2025-05-09 17:27:43,pose_head,0.0003
0,2025-05-09 17:27:43,pose_head,0.0003
0,2025-05-09 17:27:43,process_smpl,0.0017
0,2025-05-09 17:27:43,pose_head,0.0036
0,2025-05-09 17:27:43,forward_total,0.0740
0,2025-05-09 17:27:43,get_scale_map,0.0017
0,2025-05-09 17:27:43,forward_encoder,0.0309
0,2025-05-09 17:27:43,decoder_forward,0.0339
0,2025-05-09 17:27:43,pose_head,0.0003
0,2025-05-09 17:27:43,pose_head,0.0004
0,2025-05-09 17:27:43,pose_head,0.0003
0,2025-05-09 17:27:43,pose_head,0.0003
0,2025-05-09 17:27:43,pose_head,0.0004
0,2025-05-09 17:27:43,process_smpl,0.0017
0,2025-05-09 17:27:43,pose_head,0.0035
0,2025-05-09 17:27:43,forward_total,0.0716
0,2025-05-09 17:27:43,get_scale_map,0.0017
